"Plot Title: site10kmWY2026"
9231,01/01/26 02:20:53 PM,2.67,4.01,77.2,1.360,90.999,1069.350,0.051
9232,01/01/26 02:30:53 PM,2.00,3.67,78.6,1.102,94.110,1069.350,0.258
9233,01/01/26 02:40:53 PM,2.00,3.01,70.2,0.984,95.897,1069.350,0.401
9234,01/01/26 02:50:53 PM,1.67,3.01,68.8,0.925,97.046,1069.350,0.506
9235,01/01/26 03:00:53 PM,2.00,3.01,71.6,0.778,97.859,1069.350,0.475
9236,01/01/26 03:10:53 PM,1.67,2.67,74.4,0.738,98.309,1069.350,0.498
9237,01/01/26 03:20:53 PM,1.67,2.67,68.8,0.649,98.711,1069.350,0.466
9238,01/01/26 03:30:53 PM,1.34,2.34,75.8,0.649,99.133,1069.350,0.525
9239,01/01/26 03:40:53 PM,1.34,2.34,80.0,0.657,99.165,1069.350,0.537
9240,01/01/26 03:50:53 PM,1.34,2.67,73.0,0.705,99.298,1069.350,0.604
9241,01/01/26 04:00:53 PM,2.00,3.01,73.0,0.687,99.319,1069.350,0.589
9242,01/01/26 04:10:53 PM,1.67,2.67,73.0,0.628,99.724,1069.350,0.586
9243,01/01/26 04:20:53 PM,1.34,2.34,77.2,0.579,99.927,1069.350,0.565
9244,01/01/26 04:30:53 PM,1.67,2.34,71.6,0.491,99.997,1069.350,0.486
9245,01/01/26 04:40:53 PM,1.34,2.00,77.2,0.427,99.997,1069.350,0.422
9246,01/01/26 04:50:53 PM,1.00,2.00,78.6,0.381,99.997,1069.350,0.376
9247,01/01/26 05:00:53 PM,1.00,1.67,80.0,0.298,99.997,1069.350,0.293
9248,01/01/26 05:10:53 PM,0.67,1.67,81.4,0.223,99.997,1069.350,0.218
9249,01/01/26 05:20:53 PM,0.00,1.34,89.9,0.183,99.997,1069.350,0.178
9250,01/01/26 05:30:53 PM,0.00,1.34,81.4,0.158,99.997,1069.350,0.153
9251,01/01/26 05:40:53 PM,1.67,2.34,71.6,0.124,99.997,1069.350,0.119
9252,01/01/26 05:50:53 PM,1.00,1.67,91.3,0.110,99.997,1069.350,0.105
9253,01/01/26 06:00:53 PM,0.67,1.00,103.9,0.073,99.997,1069.350,0.068
9254,01/01/26 06:10:53 PM,0.67,1.34,99.7,0.022,99.997,1069.350,0.017
9255,01/01/26 06:20:53 PM,0.33,1.00,95.5,0.006,99.997,1069.350,0.001
9256,01/01/26 06:30:53 PM,0.33,1.00,92.7,0.006,99.997,1069.350,0.001
9257,01/01/26 06:40:53 PM,0.33,1.00,92.7,0.000,99.997,1069.350,-0.005
9258,01/01/26 06:50:53 PM,0.00,0.00,92.7,-0.021,99.997,1069.350,-0.026
9259,01/01/26 07:00:53 PM,0.33,1.67,82.8,-0.002,99.997,1069.350,-0.007
9260,01/01/26 07:10:53 PM,0.67,1.34,151.6,0.016,99.997,1069.350,0.011
9261,01/01/26 07:20:53 PM,2.00,3.34,70.2,0.113,99.997,1069.350,0.108
9262,01/01/26 07:30:53 PM,0.67,2.67,106.7,0.185,99.997,1069.350,0.180
9263,01/01/26 07:40:53 PM,1.34,3.01,68.8,0.140,99.997,1069.350,0.135
9264,01/01/26 07:50:53 PM,1.00,1.67,84.2,0.102,99.997,1069.350,0.097
9265,01/01/26 08:00:53 PM,0.67,1.67,81.4,0.073,99.997,1069.350,0.068
9266,01/01/26 08:10:53 PM,0.67,1.34,78.6,0.040,99.997,1069.350,0.035
9267,01/01/26 08:20:53 PM,0.67,1.34,80.0,0.016,99.997,1069.350,0.011
9268,01/01/26 08:30:53 PM,0.67,1.34,85.6,-0.016,99.997,1069.350,-0.021
9269,01/01/26 08:40:53 PM,0.33,1.00,82.8,-0.021,99.997,1069.350,-0.026
9270,01/01/26 08:50:53 PM,0.00,0.00,81.4,-0.024,99.997,1069.350,-0.029
9271,01/01/26 09:00:53 PM,0.00,0.00,81.4,-0.018,99.997,1069.350,-0.023
9272,01/01/26 09:10:53 PM,0.00,0.00,81.4,-0.016,99.997,1069.350,-0.021
9273,01/01/26 09:20:53 PM,0.00,0.00,81.4,-0.027,99.997,1069.350,-0.032
9274,01/01/26 09:30:53 PM,0.00,0.00,84.2,-0.037,99.997,1069.350,-0.042
9275,01/01/26 09:40:53 PM,0.00,0.00,84.2,-0.029,99.997,1069.350,-0.034
9276,01/01/26 09:50:53 PM,0.00,0.00,84.2,-0.035,99.997,1069.350,-0.040
9277,01/01/26 10:00:53 PM,0.00,0.00,84.2,-0.027,99.997,1069.350,-0.032
9278,01/01/26 10:10:53 PM,0.00,0.00,84.2,-0.051,99.997,1069.350,-0.056
9279,01/01/26 10:20:53 PM,0.00,0.00,84.2,-0.037,99.997,1069.350,-0.042
9280,01/01/26 10:30:53 PM,0.00,0.00,84.2,-0.024,99.997,1069.350,-0.029
9281,01/01/26 10:40:53 PM,0.00,0.00,84.2,-0.027,99.997,1069.350,-0.032
9282,01/01/26 10:50:53 PM,0.00,0.00,84.2,-0.027,99.997,1069.350,-0.032
9283,01/01/26 11:00:53 PM,0.00,0.00,84.2,-0.005,99.997,1069.350,-0.010
9284,01/01/26 11:10:53 PM,0.00,0.00,84.2,-0.002,99.997,1069.350,-0.007
9285,01/01/26 11:20:53 PM,0.00,0.00,84.2,0.006,99.997,1069.350,0.001
9286,01/01/26 11:30:53 PM,0.00,0.00,84.2,-0.002,99.997,1069.350,-0.007
9287,01/01/26 11:40:53 PM,0.00,0.00,84.2,0.014,99.997,1069.350,0.009
9288,01/01/26 11:50:53 PM,0.00,0.00,85.6,0.038,99.997,1069.350,0.033
9289,01/02/26 12:00:53 AM,0.00,0.00,85.6,0.046,99.997,1069.350,0.041
9290,01/02/26 12:10:53 AM,0.00,0.00,85.6,0.057,99.997,1069.350,0.052
9291,01/02/26 12:20:53 AM,0.00,0.00,85.6,0.062,99.997,1069.350,0.057
9292,01/02/26 12:30:53 AM,0.33,1.00,115.1,0.067,99.997,1069.350,0.062
9293,01/02/26 12:40:53 AM,0.33,0.67,158.6,0.040,99.997,1069.350,0.035
9294,01/02/26 12:50:53 AM,0.00,0.00,165.7,0.051,99.997,1069.350,0.046
9295,01/02/26 01:00:53 AM,0.00,0.00,240.1,0.083,99.997,1069.350,0.078
9296,01/02/26 01:10:53 AM,0.00,0.00,244.3,0.121,99.997,1069.350,0.116
9297,01/02/26 01:20:53 AM,0.00,0.00,244.3,0.169,99.997,1069.350,0.164
9298,01/02/26 01:30:53 AM,0.00,0.00,244.3,0.191,99.997,1069.350,0.186
9299,01/02/26 01:40:53 AM,0.00,0.00,244.3,0.137,99.997,1069.350,0.132
9300,01/02/26 01:50:53 AM,0.00,0.00,244.3,0.161,99.997,1069.350,0.156
9301,01/02/26 02:00:53 AM,0.00,0.00,244.3,0.225,99.997,1069.350,0.220
9302,01/02/26 02:10:53 AM,0.00,0.00,244.3,0.271,99.997,1069.350,0.266
9303,01/02/26 02:20:53 AM,1.00,1.67,244.3,0.467,99.997,1069.350,0.462
9304,01/02/26 02:30:53 AM,1.34,2.00,247.1,0.502,99.997,1069.350,0.497
9305,01/02/26 02:40:53 AM,1.00,1.34,254.1,0.397,99.997,1069.350,0.392
9306,01/02/26 02:50:53 AM,1.00,1.67,255.5,0.376,99.997,1069.350,0.371
9307,01/02/26 03:00:53 AM,1.34,2.00,248.5,0.416,99.997,1069.350,0.411
9308,01/02/26 03:10:53 AM,1.34,2.34,241.5,0.400,99.997,1069.350,0.395
9309,01/02/26 03:20:53 AM,1.67,2.34,247.1,0.461,99.997,1069.350,0.456
9310,01/02/26 03:30:53 AM,1.67,2.34,252.7,0.507,99.997,1069.350,0.502
9311,01/02/26 03:40:53 AM,1.34,2.34,263.9,0.467,99.997,1069.350,0.462
9312,01/02/26 03:50:53 AM,1.34,2.34,252.7,0.427,99.997,1069.350,0.422
9313,01/02/26 04:00:53 AM,1.67,2.67,263.9,0.464,99.997,1069.350,0.459
9314,01/02/26 04:10:53 AM,1.00,1.67,279.4,0.459,99.997,1069.350,0.454
9315,01/02/26 04:20:53 AM,1.00,2.00,276.6,0.542,99.997,1069.350,0.537
9316,01/02/26 04:30:53 AM,1.67,2.34,273.8,0.660,99.997,1069.350,0.656
9317,01/02/26 04:40:53 AM,1.67,2.34,261.1,0.673,99.997,1069.350,0.669
9318,01/02/26 04:50:53 AM,1.67,2.34,259.7,0.569,99.997,1069.350,0.565
9319,01/02/26 05:00:53 AM,1.67,2.67,259.7,0.582,99.997,1069.350,0.578
9320,01/02/26 05:10:53 AM,2.00,2.67,256.9,0.644,99.997,1069.350,0.640
9321,01/02/26 05:20:53 AM,2.00,3.01,254.1,0.668,99.997,1069.350,0.664
9322,01/02/26 05:30:53 AM,2.00,3.01,249.9,0.687,99.997,1069.350,0.683
9323,01/02/26 05:40:53 AM,2.00,2.67,248.5,0.738,99.997,1069.350,0.734
9324,01/02/26 05:50:53 AM,2.00,2.67,249.9,0.756,99.997,1069.350,0.752
9325,01/02/26 06:00:53 AM,2.00,2.67,249.9,0.727,99.997,1069.350,0.723
9326,01/02/26 06:10:53 AM,2.00,2.67,251.3,0.689,99.997,1069.350,0.685
9327,01/02/26 06:20:53 AM,2.00,2.67,255.5,0.684,99.997,1069.350,0.680
9328,01/02/26 06:30:53 AM,1.67,2.34,261.1,0.654,99.997,1069.350,0.650
9329,01/02/26 06:40:53 AM,2.00,2.34,258.3,0.775,99.997,1069.350,0.771
9330,01/02/26 06:50:53 AM,1.34,2.00,268.1,0.904,99.997,1069.350,0.900
9331,01/02/26 07:00:53 AM,1.34,1.67,278.0,0.845,99.997,1069.350,0.841
9332,01/02/26 07:10:53 AM,0.67,1.67,276.6,0.912,99.997,1069.350,0.908
9333,01/02/26 07:20:53 AM,0.67,1.34,276.6,0.872,99.997,1069.350,0.868
9334,01/02/26 07:30:53 AM,0.33,1.00,276.6,1.011,99.997,1069.350,1.007
9335,01/02/26 07:40:53 AM,0.00,0.00,276.6,1.156,99.997,1069.350,1.152
9336,01/02/26 07:50:53 AM,0.00,0.67,276.6,1.330,99.997,1069.350,1.327
9337,01/02/26 08:00:53 AM,0.00,0.00,276.6,1.196,99.997,1069.350,1.193
9338,01/02/26 08:10:53 AM,0.00,0.33,276.6,1.274,99.997,1069.350,1.271
9339,01/02/26 08:20:53 AM,0.67,2.34,275.2,1.662,99.997,1069.350,1.659
9340,01/02/26 08:30:53 AM,1.00,2.67,263.9,2.003,99.997,1069.350,2.001
9341,01/02/26 08:40:53 AM,2.67,4.34,275.2,2.362,99.997,1069.350,2.360
9342,01/02/26 08:50:53 AM,3.01,4.34,272.4,2.400,99.997,1069.350,2.398
9343,01/02/26 09:00:53 AM,3.67,5.68,276.6,2.700,99.997,1069.350,2.699
9344,01/02/26 09:10:53 AM,3.01,5.34,280.8,2.904,99.997,1069.350,2.903
9345,01/02/26 09:20:53 AM,2.00,4.01,273.8,2.585,99.997,1069.350,2.584
9346,01/02/26 09:30:53 AM,1.67,3.01,268.1,2.604,99.997,1069.350,2.603
9347,01/02/26 09:40:53 AM,1.34,2.00,256.9,2.574,99.997,1069.350,2.573
9348,01/02/26 09:50:53 AM,1.67,2.67,238.7,2.437,99.997,1069.350,2.436
9349,01/02/26 10:00:53 AM,2.34,3.67,241.5,2.614,99.997,1069.350,2.613
9350,01/02/26 10:10:53 AM,2.67,4.01,247.1,2.692,99.997,1069.350,2.691
9351,01/02/26 10:20:53 AM,2.34,3.67,256.9,2.877,99.997,1069.350,2.876
9352,01/02/26 10:30:53 AM,2.34,3.01,272.4,2.676,99.997,1069.350,2.675
9353,01/02/26 10:40:53 AM,2.00,3.34,278.0,2.850,99.997,1069.350,2.849
9354,01/02/26 10:50:53 AM,1.67,2.00,299.0,3.022,99.997,1069.350,3.021
9355,01/02/26 11:00:53 AM,1.00,2.00,299.0,3.354,99.997,1069.350,3.354
9356,01/02/26 11:10:53 AM,0.67,1.67,262.5,3.561,99.997,1069.350,3.561
9357,01/02/26 11:20:53 AM,0.00,1.00,261.1,3.885,99.997,1069.350,3.886
9358,01/02/26 11:30:53 AM,0.67,1.67,290.6,4.041,99.928,1069.350,4.032
9359,01/02/26 11:40:53 AM,1.34,2.67,315.9,4.373,99.034,1069.350,4.237
9360,01/02/26 11:50:53 AM,1.34,2.34,292.0,4.719,98.074,1069.350,4.443
9361,01/02/26 12:00:53 PM,1.34,2.67,266.7,5.081,97.876,1069.350,4.776
9362,01/02/26 12:10:53 PM,1.67,2.67,261.1,5.156,97.388,1069.350,4.780
9363,01/02/26 12:20:53 PM,1.67,2.67,276.6,5.700,95.520,1069.350,5.044
9364,01/02/26 12:30:53 PM,2.00,3.01,282.2,5.877,93.440,1069.350,4.905
9365,01/02/26 12:40:53 PM,2.34,3.01,280.8,5.687,93.585,1069.350,4.738
9366,01/02/26 12:50:53 PM,2.00,3.34,262.5,5.856,94.237,1069.350,5.006
9367,01/02/26 01:00:53 PM,2.34,3.34,266.7,5.939,93.506,1069.350,4.976
9368,01/02/26 01:10:53 PM,2.00,3.34,269.6,5.866,93.368,1069.350,4.883
9369,01/02/26 01:20:53 PM,2.00,3.34,276.6,6.014,92.341,1069.350,4.871
9370,01/02/26 01:30:53 PM,2.00,3.01,283.6,6.191,91.145,1069.350,4.860
9371,01/02/26 01:40:53 PM,2.34,4.34,280.8,6.732,89.271,1069.350,5.097
9372,01/02/26 01:50:53 PM,3.01,4.68,273.8,6.309,88.707,1069.350,4.588
9373,01/02/26 02:00:53 PM,2.34,3.67,271.0,6.295,89.709,1069.350,4.735
9374,01/02/26 02:10:53 PM,3.01,4.34,278.0,6.553,87.553,1069.350,4.642
9375,01/02/26 02:20:53 PM,3.01,4.34,276.6,6.998,86.224,1069.350,4.861
9376,01/02/26 02:30:53 PM,3.01,4.34,289.2,7.386,84.675,1069.350,4.983
9377,01/02/26 02:40:53 PM,3.34,5.68,318.7,7.512,84.921,1069.350,5.148
9378,01/02/26 02:50:53 PM,2.67,4.01,322.9,7.783,83.973,1069.350,5.253
9379,01/02/26 03:00:53 PM,2.34,3.67,338.3,7.343,84.074,1069.350,4.838
9380,01/02/26 03:10:53 PM,2.00,3.34,315.9,6.982,85.139,1069.350,4.664
9381,01/02/26 03:20:53 PM,2.34,3.67,306.1,7.499,82.579,1069.350,4.734
9382,01/02/26 03:30:53 PM,2.67,3.67,321.5,7.518,82.074,1069.350,4.665
9383,01/02/26 03:40:53 PM,2.67,4.01,318.7,7.555,81.495,1069.350,4.600
9384,01/02/26 03:50:53 PM,2.34,3.67,321.5,7.148,82.483,1069.350,4.374
9385,01/02/26 04:00:53 PM,2.00,3.01,329.9,7.228,82.437,1069.350,4.444
9386,01/02/26 04:10:53 PM,1.67,2.67,322.9,7.051,83.166,1069.350,4.397
9387,01/02/26 04:20:53 PM,2.67,4.01,331.3,7.118,83.239,1069.350,4.475
9388,01/02/26 04:30:53 PM,3.01,4.01,331.3,7.298,82.080,1069.350,4.451
9389,01/02/26 04:40:53 PM,2.34,3.34,327.1,7.097,82.481,1069.350,4.324
9390,01/02/26 04:50:53 PM,2.67,3.34,331.3,7.081,82.469,1069.350,4.306
9391,01/02/26 05:00:53 PM,1.34,2.67,328.5,7.236,81.715,1069.350,4.326
9392,01/02/26 05:10:53 PM,1.00,1.67,317.3,7.352,80.191,1069.350,4.171
9393,01/02/26 05:20:53 PM,1.34,2.34,308.9,6.545,82.528,1069.350,3.791
9394,01/02/26 05:30:53 PM,1.00,1.34,304.7,5.697,85.405,1069.350,3.445
9395,01/02/26 05:40:53 PM,1.00,1.67,306.1,5.016,87.477,1069.350,3.114
9396,01/02/26 05:50:53 PM,0.67,1.67,299.0,3.826,90.669,1069.350,2.443
9397,01/02/26 06:00:53 PM,0.00,1.00,301.8,3.451,92.950,1069.350,2.420
9398,01/02/26 06:10:53 PM,0.00,0.00,301.8,3.327,93.524,1069.350,2.384
9399,01/02/26 06:20:53 PM,0.00,0.00,320.1,3.191,93.727,1069.350,2.279
9400,01/02/26 06:30:53 PM,0.33,1.34,342.6,3.250,93.216,1069.350,2.261
9401,01/02/26 06:40:53 PM,1.00,1.34,324.3,2.405,94.688,1069.350,1.640
9402,01/02/26 06:50:53 PM,1.00,1.67,341.2,2.196,95.781,1069.350,1.592
9403,01/02/26 07:00:53 PM,0.67,1.00,352.4,2.494,95.746,1069.350,1.884
9404,01/02/26 07:10:53 PM,0.67,1.67,315.9,2.384,94.760,1069.350,1.629
9405,01/02/26 07:20:53 PM,1.34,1.67,266.7,1.392,96.701,1069.350,0.923
9406,01/02/26 07:30:53 PM,1.34,1.67,282.2,0.982,97.815,1069.350,0.672
9407,01/02/26 07:40:53 PM,1.00,1.34,285.0,1.689,97.783,1069.350,1.374
9408,01/02/26 07:50:53 PM,1.00,1.67,335.5,1.799,96.783,1069.350,1.341
9409,01/02/26 08:00:53 PM,1.00,1.67,342.6,1.807,96.930,1069.350,1.370
9410,01/02/26 08:10:53 PM,0.00,0.67,342.6,1.735,97.144,1069.350,1.329
9411,01/02/26 08:20:53 PM,0.00,0.00,342.6,1.402,97.548,1069.350,1.054
9412,01/02/26 08:30:53 PM,0.00,0.00,342.6,1.309,97.807,1069.350,0.998
9413,01/02/26 08:40:53 PM,0.00,0.00,342.6,0.858,97.671,1069.350,0.528
9414,01/02/26 08:50:53 PM,0.00,0.00,342.6,0.201,99.542,1069.350,0.133
9415,01/02/26 09:00:53 PM,0.00,0.00,342.6,0.684,99.992,1069.350,0.679
9416,01/02/26 09:10:53 PM,0.00,0.00,342.6,1.062,99.162,1069.350,0.942
9417,01/02/26 09:20:53 PM,0.00,0.00,9.8,0.805,99.478,1069.350,0.729
9418,01/02/26 09:30:53 PM,0.00,1.34,15.4,0.920,99.997,1069.350,0.916
9419,01/02/26 09:40:53 PM,0.33,1.34,36.5,0.711,99.940,1069.350,0.699
9420,01/02/26 09:50:53 PM,0.00,0.00,39.3,0.314,99.997,1069.350,0.309
9421,01/02/26 10:00:53 PM,0.00,0.00,39.3,0.520,99.997,1069.350,0.515
9422,01/02/26 10:10:53 PM,0.00,0.00,39.3,0.443,99.997,1069.350,0.438
9423,01/02/26 10:20:53 PM,0.00,1.00,39.3,0.421,99.997,1069.350,0.416
9424,01/02/26 10:30:53 PM,1.34,2.34,68.8,0.579,99.997,1069.350,0.575
9425,01/02/26 10:40:53 PM,1.00,1.67,123.5,0.738,99.997,1069.350,0.734
9426,01/02/26 10:50:53 PM,1.34,2.34,108.1,0.491,99.997,1069.350,0.486
9427,01/02/26 11:00:53 PM,1.67,2.67,85.6,0.724,99.997,1069.350,0.720
9428,01/02/26 11:10:53 PM,1.34,2.34,130.6,0.732,99.997,1069.350,0.728
9429,01/02/26 11:20:53 PM,0.33,1.34,103.9,0.762,99.997,1069.350,0.758
9430,01/02/26 11:30:53 PM,1.00,2.34,82.8,0.743,99.997,1069.350,0.739
9431,01/02/26 11:40:53 PM,2.00,3.67,92.7,1.255,99.997,1069.350,1.252
9432,01/02/26 11:50:53 PM,1.67,3.01,124.9,0.984,99.997,1069.350,0.980
9433,01/03/26 12:00:53 AM,1.00,2.00,136.2,0.657,99.997,1069.350,0.653
9434,01/03/26 12:10:53 AM,1.67,5.01,98.3,0.941,99.997,1069.350,0.937
9435,01/03/26 12:20:53 AM,4.01,6.01,66.0,2.180,99.997,1069.350,2.178
9436,01/03/26 12:30:53 AM,3.34,6.01,71.6,2.271,99.997,1069.350,2.269
9437,01/03/26 12:40:53 AM,3.01,5.01,81.4,2.073,99.997,1069.350,2.071
9438,01/03/26 12:50:53 AM,3.67,5.68,99.7,1.649,99.997,1069.350,1.646
9439,01/03/26 01:00:53 AM,4.34,6.35,75.8,1.788,99.997,1069.350,1.785
9440,01/03/26 01:10:53 AM,3.67,5.68,80.0,1.748,99.997,1069.350,1.745
9441,01/03/26 01:20:53 AM,3.01,4.68,75.8,1.595,99.997,1069.350,1.592
9442,01/03/26 01:30:53 AM,2.67,4.01,63.2,1.499,99.997,1069.350,1.496
9443,01/03/26 01:40:53 AM,3.01,4.34,57.6,1.512,99.997,1069.350,1.509
9444,01/03/26 01:50:53 AM,2.34,3.67,71.6,1.612,99.997,1069.350,1.609
9445,01/03/26 02:00:53 AM,3.01,4.34,64.6,1.697,99.997,1069.350,1.694
9446,01/03/26 02:10:53 AM,3.67,5.34,60.4,1.713,99.997,1069.350,1.710
9447,01/03/26 02:20:53 AM,4.01,6.01,53.3,1.630,99.997,1069.350,1.627
9448,01/03/26 02:30:53 AM,3.67,6.01,64.6,1.609,99.992,1069.350,1.605
9449,01/03/26 02:40:53 AM,3.01,4.68,60.4,1.475,99.997,1069.350,1.472
9450,01/03/26 02:50:53 AM,3.67,5.68,61.8,1.451,99.997,1069.350,1.448
9451,01/03/26 03:00:53 AM,3.67,5.68,71.6,1.475,99.997,1069.350,1.472
9452,01/03/26 03:10:53 AM,3.01,5.01,81.4,1.381,99.997,1069.350,1.378
9453,01/03/26 03:20:53 AM,2.67,4.68,91.3,1.317,99.997,1069.350,1.314
9454,01/03/26 03:30:53 AM,2.34,3.34,116.5,1.016,99.997,1069.350,1.012
9455,01/03/26 03:40:53 AM,1.67,3.34,119.3,0.665,99.997,1069.350,0.661
9456,01/03/26 03:50:53 AM,0.67,1.34,105.3,0.510,99.997,1069.350,0.505
9457,01/03/26 04:00:53 AM,1.00,2.34,57.6,0.598,99.997,1069.350,0.594
9458,01/03/26 04:10:53 AM,1.67,3.01,49.1,0.925,99.997,1069.350,0.921
9459,01/03/26 04:20:53 AM,1.34,2.34,63.2,1.057,99.977,1069.350,1.051
9460,01/03/26 04:30:53 AM,1.34,2.34,63.2,0.681,99.997,1069.350,0.677
9461,01/03/26 04:40:53 AM,1.67,3.01,67.4,0.652,99.997,1069.350,0.648
9462,01/03/26 04:50:53 AM,2.34,4.01,71.6,0.898,99.997,1069.350,0.894
9463,01/03/26 05:00:53 AM,2.34,4.01,70.2,0.941,99.997,1069.350,0.937
9464,01/03/26 05:10:53 AM,2.67,4.68,71.6,1.032,99.997,1069.350,1.028
9465,01/03/26 05:20:53 AM,1.34,2.67,133.4,0.866,99.980,1069.350,0.860
9466,01/03/26 05:30:53 AM,0.67,1.67,116.5,0.831,99.997,1069.350,0.827
9467,01/03/26 05:40:53 AM,2.00,4.01,66.0,0.888,99.980,1069.350,0.882
9468,01/03/26 05:50:53 AM,2.00,3.34,81.4,0.641,99.997,1069.350,0.637
9469,01/03/26 06:00:53 AM,2.34,3.01,84.2,0.266,99.997,1069.350,0.261
9470,01/03/26 06:10:53 AM,2.00,3.34,87.0,0.298,99.997,1069.350,0.293
9471,01/03/26 06:20:53 AM,1.67,3.01,94.1,0.496,99.997,1069.350,0.491
9472,01/03/26 06:30:53 AM,2.00,3.34,82.8,0.475,99.997,1069.350,0.470
9473,01/03/26 06:40:53 AM,1.67,3.67,71.6,0.638,99.997,1069.350,0.634
9474,01/03/26 06:50:53 AM,2.67,4.34,73.0,0.890,99.997,1069.350,0.886
9475,01/03/26 07:00:53 AM,3.34,5.01,63.2,1.091,99.876,1069.350,1.071
9476,01/03/26 07:10:53 AM,3.67,5.68,71.6,1.121,99.603,1069.350,1.063
9477,01/03/26 07:20:53 AM,3.34,5.34,74.4,1.102,99.513,1069.350,1.031
9478,01/03/26 07:30:53 AM,3.34,5.01,74.4,1.089,99.767,1069.350,1.053
9479,01/03/26 07:40:53 AM,2.67,5.01,87.0,1.083,99.571,1069.350,1.020
9480,01/03/26 07:50:53 AM,1.67,3.67,116.5,0.729,99.986,1069.350,0.723
9481,01/03/26 08:00:53 AM,0.00,0.00,157.2,0.405,99.997,1069.350,0.400
9482,01/03/26 08:10:53 AM,0.00,1.34,175.5,0.405,99.997,1069.350,0.400
9483,01/03/26 08:20:53 AM,1.34,2.34,120.7,0.574,99.997,1069.350,0.570
9484,01/03/26 08:30:53 AM,1.00,2.00,110.9,0.638,99.997,1069.350,0.634
9485,01/03/26 08:40:53 AM,2.00,4.68,75.8,0.716,99.997,1069.350,0.712
9486,01/03/26 08:50:53 AM,2.67,4.34,77.2,1.078,99.796,1069.350,1.046
9487,01/03/26 09:00:53 AM,2.00,3.34,101.1,0.963,99.841,1069.350,0.937
9488,01/03/26 09:10:53 AM,0.67,1.34,137.6,0.603,99.976,1069.350,0.596
9489,01/03/26 09:20:53 AM,0.67,1.34,256.9,0.461,99.997,1069.350,0.456
9490,01/03/26 09:30:53 AM,1.67,3.67,42.1,0.847,99.997,1069.350,0.843
9491,01/03/26 09:40:53 AM,1.67,3.01,50.5,1.188,99.844,1069.350,1.163
9492,01/03/26 09:50:53 AM,3.34,6.01,43.5,1.719,98.810,1069.350,1.550
9493,01/03/26 10:00:53 AM,3.01,5.34,35.1,2.252,97.020,1069.350,1.827
9494,01/03/26 10:10:53 AM,2.34,4.34,91.3,2.263,97.189,1069.350,1.862
9495,01/03/26 10:20:53 AM,4.01,5.34,91.3,2.311,97.061,1069.350,1.892
9496,01/03/26 10:30:53 AM,3.67,5.34,94.1,2.335,96.733,1069.350,1.868
9497,01/03/26 10:40:53 AM,2.67,4.34,101.1,2.089,97.586,1069.350,1.746
9498,01/03/26 10:50:53 AM,3.01,4.68,92.7,2.381,96.844,1069.350,1.930
9499,01/03/26 11:00:53 AM,2.67,5.01,92.7,2.475,96.431,1069.350,1.964
9500,01/03/26 11:10:53 AM,1.34,3.01,106.7,2.424,96.562,1069.350,1.933
9501,01/03/26 11:20:53 AM,1.67,2.67,94.1,2.587,96.674,1069.350,2.111
9502,01/03/26 11:30:53 AM,1.67,2.67,130.6,2.735,96.576,1069.350,2.245
9503,01/03/26 11:40:53 AM,0.33,1.34,96.9,3.016,96.001,1069.350,2.441
9504,01/03/26 11:50:53 AM,2.00,4.34,50.5,3.223,95.297,1069.350,2.544
9505,01/03/26 12:00:53 PM,3.01,4.34,59.0,3.317,95.137,1069.350,2.614
9506,01/03/26 12:10:53 PM,3.34,5.01,63.2,3.874,93.759,1069.350,2.963
9507,01/03/26 12:20:53 PM,3.67,5.34,67.4,4.046,93.095,1069.350,3.033
9508,01/03/26 12:30:53 PM,4.01,6.01,71.6,4.217,92.491,1069.350,3.111
9509,01/03/26 12:40:53 PM,3.34,5.68,78.6,4.094,93.306,1069.350,3.113
9510,01/03/26 12:50:53 PM,3.67,6.01,67.4,4.177,92.964,1069.350,3.143
9511,01/03/26 01:00:53 PM,5.01,7.68,64.6,4.330,91.797,1069.350,3.117
9512,01/03/26 01:10:53 PM,4.34,6.68,77.2,4.488,91.635,1069.350,3.248
9513,01/03/26 01:20:53 PM,4.34,7.01,77.2,4.392,92.255,1069.350,3.249
9514,01/03/26 01:30:53 PM,4.34,6.68,64.6,4.413,92.578,1069.350,3.319
